url,item_approx_price,Accurate description,price,time_left,seller_name,Communication,time_end,Shipping speed,title,shipping,bid_count,feedback_pr,item_primary_price,review_count,Reasonable shipping cost,item_no,comment
https://www.ebay.ca/itm/404173333833?hash=item5e1a9ba549%3Ag%3AOEoAAOSwdSlj9NLJ&amdata=enc%3AAQAIAAAA0Bj%2B54E%2Bh2xkGZiIYS0CD78NTTYrT24fchvrxM%2FsARklDKyj%2FyK6%2Fh3D3uSRWMg4rG6m0i%2BCZ2atSHCBlVNJR7f5tRsmq7h2tSRcucXaHSR%2BdNQZqIL%2FEqCJkPUU7EufwGg3LWS0xVaoRfXoOqIVJnoH%2BFTD%2FFPZSBlYQ6pLDlfSTDNwbQO5o7JuSXAO82BhPjgQKxwunBp5yoUMBY4HO9Xvg24vfJvWejJhJjPx6SttaPrEliqbst2NxP0LLf1bh4%2FCthqA48%2FVvVaGL9YYmh4%3D%7Ctkp%3ABk9SR6qcgOTlYg&LH_BO=1&LH_ItemCondition=1000,310.75,4.9,310.75,,Egyptology store,4.9,,5.0,"Egyptian Goddess Hathor head statuette, Goddess Hathor Artifact.",0.0,0,99.1%Positive Feedback,227.50,0,5.0,404173333833,
https://www.ebay.ca/itm/404355508465?hash=item5e257768f1%3Ag%3AwnoAAOSw63FknOnq&amdata=enc%3AAQAIAAAA8Ii5fN4dTe%2FzWfvW%2B1nGEvDB%2B4IaF3nNrro%2FnHrMdVNlR%2FItu5%2FQOYgPQ8XxFf1pPSmDIagIhHH1wJRuV66OCxv2Qp26TekT8jT%2F3cM64%2BEDUiekg%2FTMNswqc50j1VqxVI%2BzgEfySk3WlKkGuvC2EC8MlLDO3rXQhyy44%2BigaVH4fk%2B834HluHHmZk0G3i1twUDcCtVrK%2BXHDlOXCmgHWNzf8pFCdJhnQX8d%2FuLiRTSngOQ4JTEwwUAiZDZQnmqsWedeIBRCyadhXy9VBytwmfwDCZh3t7KWTt%2Bq6gKCJAhswzZrxD%2FjaYHHOVBQLbb%2Bmw%3D%3D%7Ctkp%3ABFBMqpyA5OVi&LH_BO=1&LH_ItemCondition=1000,532.72,4.9,532.72,,Egyptology store,4.9,,5.0,"Outdoor statue of Anubis god of death, Egyptian god Anubis Artifact.",0.0,0,99.1%Positive Feedback,390.00,0,5.0,404355508465,
https://www.ebay.ca/itm/404153649725?hash=item5e196f4a3d%3Ag%3AZGgAAOSwKoNj5UuO&amdata=enc%3AAQAIAAAA8CYHX3V23qW%2FDu%2FcD%2FRr3Qa8r1kaV6X2SIv91n26JkFsWgC%2BGOhZxhrW2iUIvqHsdR4soPTKdTTk5tsnTS7LLINwzVN7QI%2BlwAtGFWnYCH6YOfSpBv7pJJKHxgrVCdUMH%2F%2BvrowaWHUQGM3CoeX8NrQ0dCbS7X84dhIII9W8wzvXmCB%2B4h7on5OLIRljOJNkJxttIu%2Bg0oim1iXauafisq1vIk7NOZ7FZ%2B%2F0nbS9jKyAQyV3UIPP4YSJVI1tcD03we0kAbzFdVDWsOD9fLki2VzS096%2FPAGFv23buiwXy8kIblnuMMFmRrBKRrS1Ium1Xw%3D%3D%7Ctkp%3ABFBMqpyA5OVi&LH_BO=1&LH_ItemCondition=1000,1.243.01,4.9,1.243,,Egyptology store,4.9,,5.0,"Large Egyptian Goddess Sekhmet Statue , Sekhmet Statuette replica artifact.",0.0,0,99.1%Positive Feedback,910.00,0,5.0,404153649725,
https://www.ebay.ca/itm/404243141918?hash=item5e1ec4d51e%3Ag%3AV-8AAOSwQ99kNxRh&amdata=enc%3AAQAIAAAA4GELV3Dx6B1mqQEGiwTFsnv2ZseLxHf4bmwVtgBwrEziiWk3ypeiWJLrHr6G7TJ7s%2FjIBAPJVhhggBv%2FLh8u7789gBe8Q8xBl6kfLOGHp4WOyPp11Q%2FfZ%2FGNDQD7Ok4%2B8nZmRrUqe3nWRN8fKELjCKvk%2FVyG1s3lCN%2BGoSmP8zyUD7%2Fn01qqxBwhmMoaY7F%2BlXvoiCZ1Ioqpj251MDVaTYVooRnLjxV9iOGB5uDXtYCdicdckadnC1zZcYa5OImJt1%2F8QI8GCPDDkwu0NA9s9K78i45bD48nssnJO9uFdupg%7Ctkp%3ABFBMqpyA5OVi&LH_BO=1&LH_ItemCondition=1000,399.54,4.9,399.54,,Egyptology store,4.9,,5.0,"Egyptian Goddess Hathor head statuette made from stone, Goddess Hathor Artifact.",0.0,0,99.1%Positive Feedback,292.50,0,5.0,404243141918,
https://www.ebay.ca/itm/392184628767?hash=item5b5006861f%3Ag%3Ao4AAAMXQsMZRlDF5&amdata=enc%3AAQAIAAAAwDwbA8Gp6%2Fo8t%2BD%2BZwxQwctRvH9k32Yp4pxsWR6Av%2BVmxYxPvoQSU0%2B%2BUperS2578%2BuU7A5oXkXxtFrxJjA%2FiRhWN8%2BjjM6kraHu7P9FA3krF%2FdGL2SAtXqiXJyZrSA7wV02L65MUYsgojg3Rwfex6qY9AWMYxB08gVPXphnUhSNSe4fuH1kNy%2BAfPLatPqh%2B1xGnhqsaODVmIyPjHByA6exMFhu3dIkNCGORugMJnsl04VvBZDTmG62Wa%2FWZkggkQ%3D%3D%7Ctkp%3ABk9SR6qcgOTlYg&LH_BO=1&LH_ItemCondition=1000,61.47,5.0,61.47,,Gilbert Cooper's Indian Artifacts,5.0,,5.0,BOOK: COLLECTORS OF HISTORIC & PREHISTORIC ARTIFACTS - SIGNED,32.02,0,100%Positive Feedback,45.00,0,4.9,392184628767,
https://www.ebay.ca/itm/404254337252?hash=item5e1f6fa8e4%3Ag%3AdIEAAOSw8NZkQayg&amdata=enc%3AAQAIAAAA8NnsSKq44QPPxwkGpus0OR8nf19btZ9nGcNf0l%2FqukjCYUD5kPSPZg7AiJ2pPPjgx79WHfyQ9yKTZmNEaN6Sidmiq9MfxzQMvGd4nsXhJS8TUEQgjSlO2mNYmUuBhRQC17SIDGS3vVKBNcCtmfgXLDTPBWb5JBVVw8%2BYevmPMOvsQZSQg7m7l%2BJxgs98sa028WMhlAPpT6oANiU9joVBM3%2BO3KEVJp5LlzuZMOQQ2c%2Fw6mnA6UdURVHJX0W4uX%2B1xv2xZIno6IPEaPh48QeFsDZxQ6LBz8JY8hrufNoP3spaBbM2bU5nVX7n0NDe6XT1rg%3D%3D%7Ctkp%3ABk9SR6qcgOTlYg&LH_BO=1&LH_ItemCondition=1000,754.69,4.9,754.69,,Egyptology store,4.9,,5.0,"Ancient Egyptian Tomb, Egyptian replica Artifact. Mystery tomb.",0.0,0,99.1%Positive Feedback,552.50,0,5.0,404254337252,
https://www.ebay.ca/itm/295925161396?hash=item44e6839db4%3Ag%3A5rQAAOSwSmxk%7EUl4&amdata=enc%3AAQAIAAAA8I7DX9YYc1TD5KKmNd0EaHKyDt5Nl1vuQsrnHLr2SfbVtsSnLAVwdNZq1al%2Bm31nGoQ5WeZB%2F2yZD3wIsjx6t%2FOZYdncgDocueBxKTnqYXi7hpKaLNDFPPUogFKU7piBMZvENVBQ6JQ2vfNAQTHJ8hZIQMsRF7kYsXDfR4DvH0K060yCi6PPcUCe4%2BUh9nG6CO%2FUjYRTGX9yrCaut6MVe2V9xQf%2BYPuczBsoHEHsxAoEaUxPq8NJw8TrPSzVKkg1zmRcznjEUvQEZJoCT1qMAF9Jq2jPPRKB%2BcwpK%2BWOHNHQ5OeoURE7T2jkTw2hza1FOA%3D%3D%7Ctkp%3ABk9SR6qcgOTlYg&LH_BO=1&LH_ItemCondition=1000,887.87,,887.87,,Replicastatuesus,,,,"Seti I, Seti the first, Men-Maat-Re statue. ancient artifacts, Egyptian artifact",0.0,0,1item sold,650.00,0,,295925161396,
https://www.ebay.ca/itm/314158343322?hash=item49254be49a%3Ag%3AdVEAAOSwZmhibES9&amdata=enc%3AAQAIAAAA4NezRPvQvTDDvrhve998tvUacmy5TwEWsNgYvWjAA09JK3ugQzU%2BpsEH5CZZsximilzOXYqqp9JWNL64XdPdCWcGM%2BiyIM%2FTRI9mEJsy%2F7MltO5sYLYZ%2B44r7ewMELFmCkRBZYhHdf%2BkYmU9OsGyAmgcglGZhUJN4NwieB5IqRO8gjBj0yemZf%2Bg085pnCVRmPd2pENt981G5oc6y7bqCi7tnhJ5kHt0KoKx%2FrWWb8GIAo%2BXkqGl%2FZ17eb%2F3vCRBLfCifbD%2Fh2gGwx4GLw3Rg9onJ51aNN2%2BCMm8XrQQvDjA%7Ctkp%3ABk9SR6qcgOTlYg&LH_BO=1&LH_ItemCondition=1000,53.27,5.0,53.27,,Continental Collectibles,5.0,,5.0,Pre-Historic Southwest Native American Hand Mano ARTIFACT NAA-227,19.79,0,100%Positive Feedback,39.00,0,4.9,314158343322,
https://www.ebay.ca/itm/204480570979?hash=item2f9bfde663%3Ag%3AMo0AAOSwRWVlFxis&amdata=enc%3AAQAIAAAA0OwryC22rhwOu6AnEH2D3DShDuQwd%2BEw7IJfNV3Bc%2FdhcwIR%2Fuv3OSfvy3bDAAR%2BD5UTpPYFg5IXfLIwpAAFcK7KPwG%2BWAiVrTah4IqGHg9cXUR0T6iR%2BXsbeXngCgRjV9n8mfmTVxb1naG62iKi5uH9DI3f%2B6P71f3V7uoLnJCAidaC1UlkFKSNinGW1bfZ6%2FdmRJycQNtzV9dzsdzP5QW76BvopnVrjAZO2d6YnN5BzmIIGJmOQFvSCrgQr8sZUD0O%2BcfmUX%2Bcd1mXqNZfqv8%3D%7Ctkp%3ABk9SR6qcgOTlYg&LH_BO=1&LH_ItemCondition=1000,166.56,,166.56,,Egyptian antique shop,,,,3 distinctive scarabs-ancient artifacts-scarabs-Museum of BC Egyptian Amulets,0.0,0,100%Positive Feedback,121.94,0,,204480570979,
https://www.ebay.ca/itm/295925165075?hash=item44e683ac13%3Ag%3Acr4AAOSwDoFk%7EUrG&amdata=enc%3AAQAIAAAA0HylPT3DPuK8LoB%2Br2ekiJ5MQxuQ5l0niqRpaeX6LbxwDKwklUtpqnAK6WN7AiYQLqLOXRcCpRGn2cDjsuVArW9Iqi1DCnXSWl7drOosKVuzen4MmRGXOCJpu2dM1oAXDzqPcUsfgMSDv6eYjGI%2FESGiUiv7ufbgJ865XM8IvZ6TO3Q%2FB3Z3RO5JoXunEVVD4QicEar8IghhoMP9%2F18GTgdH7905Ug5WrjyiOcS1qDb6MOjAYX7U%2F3fneUWmJAHgOgtY%2B4VhMuGVvpNawKS3ea0%3D%7Ctkp%3ABk9SR6qcgOTlYg&LH_BO=1&LH_ItemCondition=1000,1.338.63,,1.338,,Replicastatuesus,,,,"Ancient Egyptian Pharaoh, Egyptian statues, replica artifacts",0.0,0,1item sold,980.00,0,,295925165075,
https://www.ebay.ca/itm/295945121471?hash=item44e7b42ebf%3Ag%3Av7sAAOSwnbFlDyo-&amdata=enc%3AAQAIAAAA4KO337YbmeHWzOpvKJqNvEBaF%2FFVolCuh5SR%2BEy5lrJUsFRCklJKZhd2TGH5Z0zjc%2BAZqh2dMtYp2EiMRqfm2CUpmmkBjEYspGlr99KHuwDLX92AK3yY9D7kyStH2FokXviwh7tsQg9Wz0b6CwyEpYT8Oe8i4%2BPFE8d1r2FtMVThcLf3SsY6aXepNoVKGsLzogIq4lKZQLN3Weti3B62xeqK3o6aSd6Ncytfqz25I4ybLRS6d1KWo2hDo2BcQ9XtSYJKLsOsSdb%2F1bSDLRigJXaQIyos1%2FyMHlqZA9yZelS8%7Ctkp%3ABk9SR6qcgOTlYg&LH_BO=1&LH_ItemCondition=1000,34.14,4.9,34.14,,never_forever,5.0,,5.0,New Berlin Wall Piece Authentic Historic Artifact W/paperwork/COA:Original Box,25.19,0,98.6%Positive Feedback,24.99,0,4.6,295945121471,
https://www.ebay.ca/itm/204456007561?hash=item2f9a871789%3Ag%3AJL0AAOSw16llIP-a&amdata=enc%3AAQAIAAAA8Fj467NBGLYZbt9pwkxYaS1YMe1ANOipnW45F5c3eizRO7WVYY1%2BJ1DD5PGWM0LqK%2BUjf6j9LQICsZKo59srRMuYAFryr1oeGXVrBGP1CO89W38fpiw%2FoF5baDVEsbFuGojDYY95fGAagEyznY%2FG6ok2rfpiK4TSwMXH%2Fgfb5mXVOHgrGqliiBU84N6sE71R3ULli3wh960qjN9zDSQjYKG0O5n%2Bbo4e7e35WtiY3vXYKxsTYKcANZ75BkoTF%2FGFxa5tgicQl0SeoJqpB7hPcINIK5u4NYn7Qot64Q3OP1HWaxuzfMaZSn2NF51AIHz0Cw%3D%3D%7Ctkp%3ABk9SR6qcgOTlYg&LH_BO=1&LH_ItemCondition=1000,1.052.46,,1.052,,Egyptian antique shop,,,,"HORUS FALCON MUSEUM-RARE FALCON HORUS-Ancient Pharaonic artifacts, Egypt BC",0.0,0,100%Positive Feedback,770.50,0,,204456007561,
https://www.ebay.ca/itm/295923747036?hash=item44e66e08dc%3Ag%3A-NsAAOSwIbNk%7ECJ1&amdata=enc%3AAQAIAAAA8I4YFYmae4cUnInO0IL6NAGZh68duSDb1okd4qR2jV9MIlchOWuGliyAPr0QIkQZsXHVav9uCR7TluI7CSKSsNatYf9kdBwpSoeExLjN0TTBFFZ5rP4nruQHD%2FhQ%2Bf7MVcktjo7JTqM7xHd1bIbkmzxPv1Gs%2B0p9L4ap2plyog8X7lE3pErb3buvZ8BSuQwUVBkMTdOK6OpWV%2FVK9htUmVqYjWsfxf751PJsM3qLBhuPRsUHfVdApiB5dDGB1IHX4AZ%2B%2BW5zZrAwK1Zk81dRrnyFdAHHxfrLChJrhwsQ7c5GdZEjchMFwpoXseWLeJ7Lsw%3D%3D%7Ctkp%3ABk9SR6qcgOTlYg&LH_BO=1&LH_ItemCondition=1000,1.666.46,,1.666,,Replicastatuesus,,,,Egyptian God Amun replica artifact.,0.0,0,1item sold,1.220.00,0,,295923747036,
https://www.ebay.ca/itm/305198878769?hash=item470f455031%3Ag%3AHbkAAOSwrPZlJxKy&amdata=enc%3AAQAIAAAAwEF0rSJQNWt1GNc1bOpm3xPMojLycwI%2BSpKoXr3J%2B6THIe0k8srHcyFe7ZEQQ%2FzM%2BCgn3T%2FDAxKNG%2FZs%2FehHainE%2BlBFUWyInAIDd9jNIH8zYPpnk95dmNbppa%2FEiktBUuXibGQ69XSCrtjy9A%2FX4kdmrDOGNiL5eSjuP0RuNeD%2Fw4EDX%2B6joStKGpMToRVW3vBn%2Fhw%2Fgp2P51%2F3bwoztqGQettTpG6G89RANVhQLTE%2Bau0alrFUgP1cxhWnnSeQIA%3D%3D%7Ctkp%3ABk9SR6qcgOTlYg&LH_BO=1&LH_ItemCondition=1000,39.61,5.0,39.61,,Azuremoons,5.0,,5.0,Authentic Piece of The Berlin Wall - 1989 Hyman Historic Artifact  CoA x 2 boxes,30.75,0,100%Positive Feedback,29.00,0,4.9,305198878769,
https://www.ebay.ca/itm/404502105496?hash=item5e2e344d98%3Ag%3AcJYAAOSwRZZlCnVq&amdata=enc%3AAQAIAAAA8LXoQTgMFZU8Cbq0l0LQel8z6r7k%2Bj3HwfX99SldUhqc6u4LlBozJyYc3M3mpXu9ew1l7tPtJdy2MiwPEWCzyk%2FoavSYEhjnuCWG7EbvPMzBPW74%2FiEpc4teUWk4QsWK69wuiBFDo4Re68uBGT0wAGkJHVFMeBbOAEa4zSHZdCKwvOjQ68mBv%2B3PnN7r0ncXgYHeEu%2Fm4DRBvWEgw2tRe7VZ5sHCMKAvCwnr4O7YPwauBnRIR%2FmR5AGlcUcyhojWpB4fvZ0E%2BHSA0pAqxc1erg3qzaDyMyF2IEGGHr7vELgb%2B5kTnAY8bOjX6cKs3e6kXw%3D%3D%7Ctkp%3ABk9SR6qcgOTlYg&LH_BO=1&LH_ItemCondition=1000,13.66,4.8,13.66,,mirindita26,4.7,,4.9,Wade Whimsies Red Rose Tea Figurine Arrowhead American Heritage Series,21.42,0,94%Positive Feedback,10.00,0,4.7,404502105496,
https://www.ebay.ca/itm/275656491293?hash=item402e68411d%3Ag%3AMlsAAOSwjGpj0tSK&amdata=enc%3AAQAIAAAAwFRaqSWxxQdN%2FAgOsbAlY1j95UsKGS65vKc5gLp4FWt9Px3Zbg7A4o91wtV1svdfoNeqF%2FxWLRu0wUqKSraJmJgqJmKo8g2c6DhwqJP0YELcsE7q25IsXCkZbVGOLE8FenFlk%2FSCYelve4UKiACfqG%2F8g8fIC3BKeOLUuDJG%2BpczfSZZ%2F9A4WgziO3rNw2%2BjcEDxFN%2F9%2FnukNpCiiTbnJ0x5JcHTX%2FUpWPQ42VJmwUl1WZ5apMtbOhjOoJreTsinhQ%3D%3D%7Ctkp%3ABk9SR6qcgOTlYg&LH_BO=1&LH_ItemCondition=1000,40.98,5.0,40.98,,Bullion And Beyond,5.0,,5.0,HISTORICAL UFO CROP CIRCLE STONE PIECE ARTIFACT 4X6 MATTED PHOTO COA ENGLAND,22.77,0,99.5%Positive Feedback,30.00,0,4.9,275656491293,
https://www.ebay.ca/itm/404206031759?hash=item5e1c8e938f%3Ag%3AAZYAAOSwBbVkE3ve&amdata=enc%3AAQAIAAAA4OMTm7P8pwuFpH4pu5hnmQ64RCxbmRADxmG1kcwAbsllyCWeepA36Dyy0BUPN4fzJSymtuNrXUQF0tsYBF8k9ZiS0wWjK1jJy8ECoauVhfg9oTFvssaa7285NP6dGLeo3oKzKD0lCgYbK96vwKVgXeipeHxH4pEG5xWnVN%2FgYo1p4Sdjn9fyvHzxkIlF9Wz06KYot%2BjyjyKCFeMllMDKh%2F%2FcQHnBN827Mtm62I7CFJd1ULEJgEpJqxCeCikoBlPipcAu%2BK%2F5gZcI9PM8nakzNpJf32L7WzGsS7xRxa4EpRrX%7Ctkp%3ABFBMrJyA5OVi&LH_BO=1&LH_ItemCondition=1000,399.54,4.9,399.54,,Egyptology store,4.9,,5.0,"Egyptian Goddess Hathor head statuette made from stone, Goddess Hathor Artifact.",0.0,0,99.1%Positive Feedback,292.50,0,5.0,404206031759,
https://www.ebay.ca/itm/404243149849?hash=item5e1ec4f419%3Ag%3AVngAAOSw8zdkNxYf&amdata=enc%3AAQAIAAAA4Pd%2BymgpJ4JqtOOK%2FQYv4czKaZLRtm7bpb5lGeqsbgh1PDgJncUAowuRX1o877VD05W3yn5A%2FL4pNWuXOjebnPau3mN4ISkXWYOVAjjrqTwOIBkvj5zcZSSSxiHlcbP6oAbmJMRZKMbsLAVg0cUFIo4yynFDEpsgBHEkewmHOb%2FkbpwySAcH2tbptxVFQod5zzLuT%2F2VVxmdrzWW6wREBJ0aiRfQ2IfIZkg7vX83%2FvnID0rG5zU6neG4AIjmnIBb58YnKjngVlwcGrZVGrQXcuV6Hft%2BnOp8%2FiQzaos1njIX%7Ctkp%3ABFBMrJyA5OVi&LH_BO=1&LH_ItemCondition=1000,399.54,4.9,399.54,,Egyptology store,4.9,,5.0,"Handmade Goddess Hathor head statuette made from stone, Goddess Hathor Artifact.",0.0,0,99.1%Positive Feedback,292.50,0,5.0,404243149849,
https://www.ebay.ca/itm/364333042542?hash=item54d3f10b6e%3Ag%3AvL0AAOSwIs9kovaj&amdata=enc%3AAQAIAAAA4EJBVkQc50WH9iv7nTLHJOeA6ACBNhwUjvdD9zyxNlhRukj5hB8xDJYhHtoPSPy1WVJIePCSHYm4xbFGP%2BdBhBpUI%2Fsva2eBph0axlvP%2BQnfKCLP%2Bq5Pdzs63yxruyUD6bfLxJACeTXCc9Lrg6zRH4Hsbbr2QY31Tb%2BJSOsEiv1TXTV3PvGPzia8WC90YNCdzOv4zkozOJTBjlQn5Fyu8QuAG5oPmPSteuNfwzmmMI8zqR4YnXWkdDsJm8jeB59C%2B34Ylhz1AOEPOGw53boMVuTngNftvDV751GBFIIJ5PHD%7Ctkp%3ABFBMrJyA5OVi&LH_BO=1&LH_ItemCondition=1000,16.38,4.9,16.38,,A&J's Treasure Island,5.0,,5.0,SMOKEY BEAR  1950's-1960's #1 BEND OVER LAPEL PIN USA Historical Artifact + COIN,21.27,0,99.1%Positive Feedback,11.99,0,4.8,364333042542,
https://www.ebay.ca/itm/303806951503?hash=item46bc4e304f%3Ag%3AMSIAAOSwqlZf0%7EFk&amdata=enc%3AAQAIAAAA4Gp2b8WK0GEYEzazgVyFWPMeOw5MWdlgtz1TevKR3paTmFwTWvTTJSQZ2ATLkaCn2DpFlDEUqd5PL5WF1M40lmiyIJ27UuZmepr%2Fk2CpkvhkFwoc04XV92ZM50MVXAkkVaR0mGd3l1DlWLpUVZaw3qHQaQqGNdA3hPX0kztuHQNSyG7FhWReMtArR3VEeB9fgMJfW752%2BkpNpMz951e74YxmQLN2pks7rapavKleWP%2BLXSDVC5NL6RMDmWuuxWCUj2cLLm%2BwFu9UMUTvq4xrVfn2EBE1FSLlseAv5huNlsht%7Ctkp%3ABFBMrJyA5OVi&LH_BO=1&LH_ItemCondition=1000,57.36,4.9,57.36,,jameolli_4,5.0,,5.0,1989 Authentic Berlin Wall Cut Piece Historic Artifact Pouch Booklet,22.35,0,99.5%Positive Feedback,41.99,0,4.9,303806951503,
https://www.ebay.ca/itm/266450108180?hash=item3e09a9ff14%3Ag%3AczsAAOSwJOVi%7Egf0&amdata=enc%3AAQAIAAAAwHntZ6Hzib4VOCnROh1Plssv4cltpwg0EQ3a2hhwdlPfBsCF4%2BmPY3oaFK3RD8l3cPYhRTOXh2WcUPBgB5im%2FMu%2FosRRpKgJYVXQYyWlSAEjxgZ0Hze8RmwVUVbWoTdQnKujMd%2BQriyisvThDP4z%2BQCjakHVG%2FFYOT3xHHGemKKj4wvXbUY6zFFL6pCH5Gnj7sJSEzNRq%2BUTN2MASE7IgCbNNwaSabIkz7JtFNCxpGqdblJJlOD1xSGbZo9H8BgbAA%3D%3D%7Ctkp%3ABk9SR6ycgOTlYg&LH_BO=1&LH_ItemCondition=1000,3.44,4.9,3.44,6d 17h left,mums1stamps,4.9,"(Fri, 10:56 p.m.)",4.9,vintage postcard new historical artifact turkey,3.44,0,98.5%Positive Feedback,4.00,0,4.9,266450108180,
https://www.ebay.ca/itm/404397162512?hash=item5e27f30010%3Ag%3A2WoAAOSwnbxkpgUP&amdata=enc%3AAQAIAAAA4Eb6f9KZHjcjc6OvCsfN2E%2F%2BRF5bjfOEJol0or60zZm13zYYp9TfMwlOxe6dnMfCnVvFjcCRM7vkROo5IcFmtp%2FyW0QctN%2BPXaImCvKgcX%2BHaWIm2nnFu%2BflJDTYTRcLIbPS4NYeMK%2BifyRjTnP6npL55CnNVlB3Okxn%2Bm9f3vkWcHQq7N6WEH1qYtH4ZUAb9n%2BBW%2B%2FtYoCLpk%2BhsF6Mm6A9K%2Btb1OPcoOk2id8oKsrLwK2e17NPhqlSe9%2FhgGCscscTDJzUL6xBUGPtngJT07ioGCjVH1lKvtFQQg%2FOZDyo%7Ctkp%3ABFBMrJyA5OVi&LH_BO=1&LH_ItemCondition=1000,177.57,5.0,177.57,,Excavations,5.0,,4.6,Golden Egyptian Scarab Beetle with Ancient Hieroglyphs from lime stone,0.0,0,100%Positive Feedback,130.00,0,5.0,404397162512,
https://www.ebay.ca/itm/404471066844?hash=item5e2c5ab0dc%3Ag%3AFU4AAOSwx4Nk8ysE&amdata=enc%3AAQAIAAAA4PQRY8AYEjaJ831boQK52CTkpK6MACP%2Bw%2BeGCH5%2FUlNv2UrkZ1IFl%2FDa4WyslFxHcgzJKgy0KKB1n3R8abHqZ2HmtHBpz9yD6HIpAaoaOtAj71Yy95yGLn%2Bgfy47T2WFjNPUmwCdNlpfxgXSxzWa0R5L0mA5dn6xziCu0eOyQZhgMz9%2Byj5MPg%2FscblOinFsFlUmAFZeBntK6IByTW5jGhPCUW4SdteUP%2BkL3vmH%2B4nFy%2BxVIyYw%2FGST2Ao7Ycz8Kj%2FxnaE2MGRQJf3vQqLrksibNGMHcSnXAV3DPQCrYYRe%7Ctkp%3ABFBMrJyA5OVi&LH_BO=1&LH_ItemCondition=1000,286.85,5.0,286.85,,Excavations,5.0,,4.6,"Rare Egyptian God Bes Statuette , God of Sex and Joy from Ancient Egypt",0.0,0,100%Positive Feedback,210.00,0,5.0,404471066844,
https://www.ebay.ca/itm/404533328559?hash=item5e3010baaf%3Ag%3AfjYAAOSw1i1lHttH&amdata=enc%3AAQAIAAAA4Dqzked3o6mkDpVX0gLBjZ2mD737k5j7vf3y76nQr4Lt3jcPz%2B4TGL26y%2FuxXtVz3ttoPwiPGmw%2B2slrIt%2BIrc8Syl2dYIk%2BDPHC3JythN60E8nWERraACeUhYALj9OUDF0LuaoloCWRjF59gBPafWCPzAw6WKlJyJTyf8ZvZnXsb6JQP9vo493K7OQreZr6wlCvDb%2Fal2%2BLWGxIOQFt1fdvH5DoeyWZ6I8nDRIqnAr%2BgJ7ZMgElaYGrC4liGipvXvMgHz6m5UbxpZ9kisg9ydOuwfNBGNCESC00U8%2B%2FriEh%7Ctkp%3ABFBMrJyA5OVi&LH_BO=1&LH_ItemCondition=1000,116.11,5.0,116.11,,Excavations,5.0,,4.6,"Hand carved Ancient greek god artifact, Ancient replica artifact for Greek gods.",0.0,0,100%Positive Feedback,85.00,0,5.0,404533328559,
https://www.ebay.ca/itm/266441457411?hash=item3e0925ff03%3Ag%3AIN4AAOSwf75j77Q-&amdata=enc%3AAQAIAAAA4Go2S4UYTWet80aOFhYuQQ2kZ%2Bn9F2GlXKS6YF1ZONHeLgU4at%2FWfGBgLQ1R1ruBcWmIyqGJ%2FkLthw0puAtRsi1nO69%2BmSRJlwIpnA5K8BcQfNqa%2BWj0JoXrT8FNOLisb7%2BbiXs5Ezjx0qYySn%2Fi7tQXRUOqrafYhqGhiI%2F9n%2FcfduwiIyo%2FbUzdhm%2FM0hx4UW1sVxo0M7WPtmBoWOwkras0WNE2OcFCgQPwsM2xlNJiYlSZc6LtF9N7ISaLhMreDtW2q6KGD0gEBEvVUlD2w5vgRY3LVvz42%2B66isPvP4P7%7Ctkp%3ABk9SR6ycgOTlYg&LH_BO=1&LH_ItemCondition=1000,9.93,4.9,9.93,1d 6h left,i-Catching Bargains,5.0,"(Sun, 12:42 p.m.)",4.9,Japan World War II Vintage Newspaper Pacific Ocean Old Battle Ships Militaria UK,13.25,0,100%Positive Feedback,5.99,0,4.9,266441457411,
https://www.ebay.ca/itm/295909822707?hash=item44e59990f3%3Ag%3AtV4AAOSwzZRk8CMN&amdata=enc%3AAQAIAAAA0LAXS%2B4g0tDqlXzzMApxIOGJeYzutm4kuExWKWojmjIim5SHaP0y%2BozSf8ZXvzNRouQWY8SWxG%2F6qXzsaBEZ4MFZGbNw87rfhgWRYL9Spmx7WQNNQb3TUSGIQ8Zh8J2nnQdFLXhCYalmSE4GOBHGAYxQfWfqNfNJyby6sWMQCE5iw64J4rEsp1qYWEdvj%2BQOplR2cDjLg%2FUCVejI1BwKQbwGUbJRyhAZ3b%2Bt1D8r3Xj27l8moje9DdRrD1z07X6IwCLgIR9RUnMwkgCWDUvdG2o%3D%7Ctkp%3ABk9SR6ycgOTlYg&LH_BO=1&LH_ItemCondition=1000,29.98,4.9,29.98,,Mustang Supplies,5.0,,5.0,The Berlin Wall - Authentic Historic Piece in Original Box - 1989 Hyman Products,57.51,0,99.6%Positive Feedback,21.95,0,4.8,295909822707,
